model,optimizer,hidden_layers,learning_rate,epoch,train_loss,val_loss,accuracy,precision,recall,f1,best_val_loss,best_accuracy,best_f1
bert,adam,0_hidden,0.0001,3,0.3480418092977285,0.3193990474877258,0.8733681462140992,0.8686008071971745,0.8733681462140992,0.838138597348503,0.3193990474877258,0.8733681462140992,0.838138597348503
bert,adam,0_hidden,0.0001,4,0.3352946241048235,0.3068611814330022,0.8808746736292428,0.8771051251197263,0.8808746736292428,0.852127325670683,0.3068611814330022,0.8808746736292428,0.852127325670683
bert,adam,0_hidden,0.0001,5,0.3245382331331156,0.2998112114146352,0.8883812010443864,0.8818905026109661,0.8883812010443864,0.8672716751399956,0.2998112114146352,0.8883812010443864,0.8672716751399956
bert,adam,0_hidden,0.0005,1,0.3654542208962901,0.30101717822253704,0.8841383812010444,0.8781592644324904,0.8841383812010444,0.8593910955818255,0.30101717822253704,0.8841383812010444,0.8593910955818255
bert,adam,0_hidden,0.0005,2,0.31417439444180256,0.2805910287424922,0.8971932114882507,0.890294655572485,0.8971932114882507,0.8825023785186736,0.2805910287424922,0.8971932114882507,0.8825023785186736
bert,adam,0_hidden,0.0005,3,0.2976977954528662,0.27454085221203667,0.904373368146214,0.8974155455872648,0.904373368146214,0.89455469631634,0.27454085221203667,0.904373368146214,0.89455469631634
bert,adam,0_hidden,0.0005,4,0.29334787187937345,0.2665591564339896,0.9066579634464752,0.9013866625330745,0.9066579634464752,0.8955683575037465,0.2665591564339896,0.9066579634464752,0.8955683575037465
bert,adam,0_hidden,0.0005,5,0.2914268876335951,0.26579536590725183,0.9099216710182768,0.9044784589347609,0.9099216710182768,0.9007395505353902,0.26579536590725183,0.9099216710182768,0.9007395505353902
bert,adam,0_hidden,0.001,1,0.3489405139697127,0.28361465052391094,0.8984986945169713,0.8915656289928,0.8984986945169713,0.8846916213911461,0.28361465052391094,0.8984986945169713,0.8846916213911461
bert,adam,0_hidden,0.001,2,0.2958438944256337,0.27116506872698665,0.9092689295039165,0.9031836916434983,0.9092689295039165,0.9009419621667204,0.27116506872698665,0.9092689295039165,0.9009419621667204
bert,adam,0_hidden,0.001,3,0.29066713119300164,0.26636416542654234,0.9069843342036553,0.9002371944114073,0.9069843342036553,0.8989053355385831,0.26636416542654234,0.9092689295039165,0.9009419621667204
